key_resp.keys,key_resp.corr,key_resp.rt,present_segment.thisRepN,present_segment.thisTrialN,present_segment.thisN,present_segment.thisIndex,present_segment.ran,pictures,answer,clock,segment,participant,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,compare_segment.thisRepN,compare_segment.thisTrialN,compare_segment.thisN,compare_segment.thisIndex,compare_segment.ran,item_a,item_b,clock_conditions.thisRepN,clock_conditions.thisTrialN,clock_conditions.thisN,clock_conditions.thisIndex,clock_conditions.ran,present,compare,noclock_present.thisRepN,noclock_present.thisTrialN,noclock_present.thisN,noclock_present.thisIndex,noclock_present.ran,noclock_compare.thisRepN,noclock_compare.thisTrialN,noclock_compare.thisN,noclock_compare.thisIndex,noclock_compare.ran,noclock_conditions.thisRepN,noclock_conditions.thisTrialN,noclock_conditions.thisN,noclock_conditions.thisIndex,noclock_conditions.ran
0.0,1.0,1.35,0.0,0.0,0.0,0.0,1.0,mop_08s.jpg,0.0,clock_5_1.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.786,0.0,1.0,1.0,1.0,1.0,inhaler_01b.jpg,0.0,clock_5_2.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.551,0.0,2.0,2.0,2.0,1.0,racehorse_03s.jpg,0.0,clock_5_3.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.985,0.0,3.0,3.0,3.0,1.0,inhaler_01b.jpg,1.0,clock_5_4.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.847,0.0,4.0,4.0,4.0,1.0,inhaler_01b.jpg,1.0,clock_5_5.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.204,0.0,5.0,5.0,5.0,1.0,crossbow_10s.jpg,0.0,clock_7_1.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.586,0.0,6.0,6.0,6.0,1.0,quad_04s.jpg,0.0,clock_7_2.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.658,0.0,7.0,7.0,7.0,1.0,mannequin_05s.jpg,0.0,clock_7_3.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.173,0.0,8.0,8.0,8.0,1.0,crossbow_10s.jpg,1.0,clock_7_4.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.55,0.0,9.0,9.0,9.0,1.0,squirt_gun_03s.jpg,0.0,clock_7_5.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.159,0.0,10.0,10.0,10.0,1.0,squirt_gun_03s.jpg,1.0,clock_7_6.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.022,0.0,11.0,11.0,11.0,1.0,coconut_08s.jpg,0.0,clock_7_7.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.205,0.0,12.0,12.0,12.0,1.0,leash_10s.jpg,0.0,clock_6_1.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.764,0.0,13.0,13.0,13.0,1.0,tattoo_14s.jpg,0.0,clock_6_2.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.763,0.0,14.0,14.0,14.0,1.0,bowler_hat_10s.jpg,0.0,clock_6_3.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.941,0.0,15.0,15.0,15.0,1.0,powder_07s.jpg,0.0,clock_6_4.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.862,0.0,16.0,16.0,16.0,1.0,powder_07s.jpg,1.0,clock_6_5.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.155,0.0,17.0,17.0,17.0,1.0,trident_07s.jpg,0.0,clock_6_6.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.062,0.0,18.0,18.0,18.0,1.0,stingray_02s.jpg,0.0,clock_6_1.png,4.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.389,0.0,19.0,19.0,19.0,1.0,target_11s.jpg,0.0,clock_6_2.png,4.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.917,0.0,20.0,20.0,20.0,1.0,parachute_03s.jpg,0.0,clock_6_3.png,4.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.169,0.0,21.0,21.0,21.0,1.0,orangutan_03s.jpg,0.0,clock_6_4.png,4.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.328,0.0,22.0,22.0,22.0,1.0,fondue_07s.jpg,0.0,clock_6_5.png,4.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.714,0.0,23.0,23.0,23.0,1.0,mask_09s.jpg,0.0,clock_6_6.png,4.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.157,0.0,24.0,24.0,24.0,1.0,chopsticks_08s.jpg,0.0,clock_5_1.png,5.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.37,0.0,25.0,25.0,25.0,1.0,dynamite_01b.jpg,0.0,clock_5_2.png,5.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.987,0.0,26.0,26.0,26.0,1.0,quilt_03s.jpg,0.0,clock_5_3.png,5.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.456,0.0,27.0,27.0,27.0,1.0,lantern_04s.jpg,0.0,clock_5_4.png,5.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.092,0.0,28.0,28.0,28.0,1.0,fondue_07s.jpg,0.0,clock_5_5.png,5.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.008,0.0,29.0,29.0,29.0,1.0,road_sign_05s.jpg,0.0,clock_7_1.png,6.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.436,0.0,30.0,30.0,30.0,1.0,swan_11s.jpg,0.0,clock_7_2.png,6.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.541,0.0,31.0,31.0,31.0,1.0,laser_pointer_02s.jpg,0.0,clock_7_3.png,6.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.823,0.0,32.0,32.0,32.0,1.0,toilet_paper_12s.jpg,0.0,clock_7_4.png,6.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.227,0.0,33.0,33.0,33.0,1.0,crate_05s.jpg,0.0,clock_7_5.png,6.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.238,0.0,34.0,34.0,34.0,1.0,recliner_02s.jpg,0.0,clock_7_6.png,6.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,1.038,0.0,35.0,35.0,35.0,1.0,laser_pointer_02s.jpg,1.0,clock_7_7.png,6.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.0,,,77,0.0,0.0,2.268,0.0,0.0,0.0,0.0,1.0,coconut_08s.jpg,bowler_hat_10s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0,,,77,0.0,1.0,3.028,0.0,1.0,1.0,1.0,1.0,quilt_03s.jpg,mask_09s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0,,,77,0.0,1.0,4.308,0.0,2.0,2.0,2.0,1.0,parachute_03s.jpg,trident_07s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.0,,,77,1.0,1.0,1.883,0.0,3.0,3.0,3.0,1.0,stingray_02s.jpg,orangutan_03s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0,,,77,0.0,1.0,1.848,0.0,4.0,4.0,4.0,1.0,toilet_paper_12s.jpg,road_sign_05s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0,,,77,0.0,1.0,1.527,0.0,5.0,5.0,5.0,1.0,crate_05s.jpg,swan_11s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,77,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,clock_present_1_9.xlsx,clock_compare_task_1_9.xlsx,,,,,,,,,,,,,,,
0.0,1.0,1.177,0.0,0.0,0.0,0.0,1.0,rocket_02s.jpg,0.0,clock_5_1.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.806,0.0,1.0,1.0,1.0,1.0,paintbrush_04s.jpg,0.0,clock_5_2.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.442,0.0,2.0,2.0,2.0,1.0,blender_08s.jpg,0.0,clock_5_3.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.113,0.0,3.0,3.0,3.0,1.0,owl_15s.jpg,0.0,clock_5_4.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.968,0.0,4.0,4.0,4.0,1.0,paintbrush_04s.jpg,1.0,clock_5_5.png,1.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.993,0.0,5.0,5.0,5.0,1.0,sparkler_02s.jpg,0.0,clock_7_1.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.877,0.0,6.0,6.0,6.0,1.0,sparkler_02s.jpg,1.0,clock_7_2.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.793,0.0,7.0,7.0,7.0,1.0,paper_towel_03s.jpg,0.0,clock_7_3.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.86,0.0,8.0,8.0,8.0,1.0,paper_towel_03s.jpg,1.0,clock_7_4.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.913,0.0,9.0,9.0,9.0,1.0,punch1_10s.jpg,0.0,clock_7_5.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.219,0.0,10.0,10.0,10.0,1.0,puppet_01b.jpg,0.0,clock_7_6.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.154,0.0,11.0,11.0,11.0,1.0,latte_06s.jpg,0.0,clock_7_7.png,2.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.081,0.0,12.0,12.0,12.0,1.0,popcorn_09s.jpg,0.0,clock_6_1.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.489,0.0,13.0,13.0,13.0,1.0,juicer2_06s.jpg,0.0,clock_6_2.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.455,0.0,14.0,14.0,14.0,1.0,teacup_07s.jpg,0.0,clock_6_3.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.898,0.0,15.0,15.0,15.0,1.0,perfume_06s.jpg,0.0,clock_6_4.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.928,0.0,16.0,16.0,16.0,1.0,megaphone_03s.jpg,0.0,clock_6_5.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.305,0.0,17.0,17.0,17.0,1.0,beard_16s.jpg,0.0,clock_6_6.png,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
