key_resp.keys,key_resp.corr,key_resp.rt,present_segment.thisRepN,present_segment.thisTrialN,present_segment.thisN,present_segment.thisIndex,present_segment.ran,pictures,answer,clock,segment,participant,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,compare_segment.thisRepN,compare_segment.thisTrialN,compare_segment.thisN,compare_segment.thisIndex,compare_segment.ran,item_a,item_b,clock_conditions.thisRepN,clock_conditions.thisTrialN,clock_conditions.thisN,clock_conditions.thisIndex,clock_conditions.ran,present,compare
0.0,1.0,1.675985,0.0,0.0,0.0,0.0,1.0,mirror_12s.jpg,0.0,Blue.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,2.057195,0.0,1.0,1.0,1.0,1.0,polaroid_05s.jpg,0.0,Purple.png,1.0,83,,,,,,,,,,,,,,,,,
1.0,0.0,1.86991,0.0,2.0,2.0,2.0,1.0,polaroid_05s.jpg,0.0,Red.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.10743,0.0,3.0,3.0,3.0,1.0,slingshot_07s.jpg,0.0,Orange.png,1.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,1.093225,0.0,4.0,4.0,4.0,1.0,polaroid_05s.jpg,1.0,Yellow.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.015845,0.0,5.0,5.0,5.0,1.0,kettle_08s.jpg,0.0,Green.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.66897,0.0,6.0,6.0,6.0,1.0,crystal_ball_12s.jpg,0.0,Blue.png,2.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.683955,0.0,7.0,7.0,7.0,1.0,iron_13s.jpg,0.0,Purple.png,2.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.764525,0.0,8.0,8.0,8.0,1.0,saddle_06s.jpg,0.0,Red.png,2.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.64916,0.0,9.0,9.0,9.0,1.0,mango_09s.jpg,0.0,Orange.png,2.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.804045,0.0,10.0,10.0,10.0,1.0,ostrich_06s.jpg,0.0,Yellow.png,2.0,83,,,,,,,,,,,,,,,,,
1.0,0.0,1.3358,0.0,11.0,11.0,11.0,1.0,iron_13s.jpg,0.0,Green.png,2.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.850085,0.0,12.0,12.0,12.0,1.0,stethoscope_01b.jpg,0.0,Blue.png,3.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.31708,0.0,13.0,13.0,13.0,1.0,ruby_15s.jpg,0.0,Purple.png,3.0,83,,,,,,,,,,,,,,,,,
1.0,0.0,1.116385,0.0,14.0,14.0,14.0,1.0,mango_09s.jpg,0.0,Red.png,3.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.620185,0.0,15.0,15.0,15.0,1.0,target_11s.jpg,0.0,Orange.png,3.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,1.1359,0.0,16.0,16.0,16.0,1.0,mango_09s.jpg,1.0,Yellow.png,3.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.119785,0.0,17.0,17.0,17.0,1.0,compass_10n.jpg,0.0,Green.png,3.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.73407,0.0,18.0,18.0,18.0,1.0,meatball_13s.jpg,0.0,Blue.png,4.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.73866,0.0,19.0,19.0,19.0,1.0,stapler_01b.jpg,0.0,Purple.png,4.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,0.9996,0.0,20.0,20.0,20.0,1.0,meatball_13s.jpg,1.0,Red.png,4.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.693385,0.0,21.0,21.0,21.0,1.0,pump_11s.jpg,0.0,Orange.png,4.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.717765,0.0,22.0,22.0,22.0,1.0,coral_08s.jpg,0.0,Yellow.png,4.0,83,,,,,,,,,,,,,,,,,
1.0,0.0,0.791215,0.0,23.0,23.0,23.0,1.0,meatball_13s.jpg,0.0,Green.png,4.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.8322,0.0,24.0,24.0,24.0,1.0,peach_04s.jpg,0.0,Blue.png,5.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,0.8918,0.0,25.0,25.0,25.0,1.0,meatball_13s.jpg,1.0,Purple.png,5.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.96707,0.0,26.0,26.0,26.0,1.0,pie_08s.jpg,0.0,Red.png,5.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.64996,0.0,27.0,27.0,27.0,1.0,rollerskate_03s.jpg,0.0,Orange.png,5.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.86685,0.0,28.0,28.0,28.0,1.0,trampoline_13s.jpg,0.0,Yellow.png,5.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.833575,0.0,29.0,29.0,29.0,1.0,undershirt_02s.jpg,0.0,Green.png,5.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.750315,0.0,30.0,30.0,30.0,1.0,thread_08s.jpg,0.0,Blue.png,6.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.84368,0.0,31.0,31.0,31.0,1.0,megaphone_03s.jpg,0.0,Purple.png,6.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.134095,0.0,32.0,32.0,32.0,1.0,plaster_cast_13s.jpg,0.0,Red.png,6.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.10144,0.0,33.0,33.0,33.0,1.0,diving_board_07s.jpg,0.0,Orange.png,6.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.94937,0.0,34.0,34.0,34.0,1.0,kayak_08s.jpg,0.0,Yellow.png,6.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,0.93324,0.0,35.0,35.0,35.0,1.0,diving_board_07s.jpg,1.0,Green.png,6.0,83,,,,,,,,,,,,,,,,,
,,,,,,,,,1.0,,,83,1.0,1.0,2.049075,0.0,0.0,0.0,0.0,1.0,stapler_01b.jpg,coral_08s.jpg,,,,,,,
,,,,,,,,,1.0,,,83,1.0,1.0,1.54116,0.0,1.0,1.0,1.0,1.0,slingshot_07s.jpg,crystal_ball_12s.jpg,,,,,,,
,,,,,,,,,0.0,,,83,0.0,1.0,1.627175,0.0,2.0,2.0,2.0,1.0,saddle_06s.jpg,kettle_08s.jpg,,,,,,,
,,,,,,,,,1.0,,,83,0.0,0.0,2.08723,0.0,3.0,3.0,3.0,1.0,pie_08s.jpg,undershirt_02s.jpg,,,,,,,
,,,,,,,,,1.0,,,83,1.0,1.0,1.78426,0.0,4.0,4.0,4.0,1.0,stethoscope_01b.jpg,target_11s.jpg,,,,,,,
,,,,,,,,,1.0,,,83,1.0,1.0,1.973075,0.0,5.0,5.0,5.0,1.0,ostrich_06s.jpg,ruby_15s.jpg,,,,,,,
,,,,,,,,,,,,83,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,new2backpresent_1_4.xlsx,new2back_compare_task_1_4.xlsx
0.0,1.0,0.964005,0.0,0.0,0.0,0.0,1.0,jetski_10s.jpg,0.0,Blue.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.851975,0.0,1.0,1.0,1.0,1.0,tripod_01b.jpg,0.0,Purple.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.59137,0.0,2.0,2.0,2.0,1.0,lab_coat_11s.jpg,0.0,Red.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.748625,0.0,3.0,3.0,3.0,1.0,foam_03s.jpg,0.0,Orange.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.735575,0.0,4.0,4.0,4.0,1.0,crate_05s.jpg,0.0,Yellow.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.827825,0.0,5.0,5.0,5.0,1.0,margarita_03s.jpg,0.0,Green.png,1.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.61904,0.0,6.0,6.0,6.0,1.0,joystick_01b.jpg,0.0,Blue.png,2.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.769945,0.0,7.0,7.0,7.0,1.0,giraffe_11s.jpg,0.0,Purple.png,2.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.636535,0.0,8.0,8.0,8.0,1.0,quilt_03s.jpg,0.0,Red.png,2.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,0.91752,0.0,9.0,9.0,9.0,1.0,giraffe_11s.jpg,1.0,Orange.png,2.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.62562,0.0,10.0,10.0,10.0,1.0,pincushion_10s.jpg,0.0,Yellow.png,2.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,0.67503,0.0,11.0,11.0,11.0,1.0,giraffe_11s.jpg,1.0,Green.png,2.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,0.850075,0.0,12.0,12.0,12.0,1.0,pincushion_10s.jpg,1.0,Blue.png,3.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,0.716835,0.0,13.0,13.0,13.0,1.0,giraffe_11s.jpg,1.0,Purple.png,3.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.636265,0.0,14.0,14.0,14.0,1.0,rolling_pin_02s.jpg,0.0,Red.png,3.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.70309,0.0,15.0,15.0,15.0,1.0,ticktacktoe_08s.jpg,0.0,Orange.png,3.0,83,,,,,,,,,,,,,,,,,
1.0,0.0,0.75037,0.0,16.0,16.0,16.0,1.0,giraffe_11s.jpg,0.0,Yellow.png,3.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,0.969495,0.0,17.0,17.0,17.0,1.0,ticktacktoe_08s.jpg,1.0,Green.png,3.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.671215,0.0,18.0,18.0,18.0,1.0,typewriter_11s.jpg,0.0,Blue.png,4.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.70793,0.0,19.0,19.0,19.0,1.0,toothpaste_12s.jpg,0.0,Purple.png,4.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.109225,0.0,20.0,20.0,20.0,1.0,hummingbird_05s.jpg,0.0,Red.png,4.0,83,,,,,,,,,,,,,,,,,
1.0,1.0,0.843665,0.0,21.0,21.0,21.0,1.0,toothpaste_12s.jpg,1.0,Orange.png,4.0,83,,,,,,,,,,,,,,,,,
1.0,0.0,0.75171,0.0,22.0,22.0,22.0,1.0,toothpaste_12s.jpg,0.0,Yellow.png,4.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,1.08956,0.0,23.0,23.0,23.0,1.0,treadmill_06s.jpg,0.0,Green.png,4.0,83,,,,,,,,,,,,,,,,,
1.0,0.0,0.844765,0.0,24.0,24.0,24.0,1.0,typewriter_11s.jpg,0.0,Blue.png,5.0,83,,,,,,,,,,,,,,,,,
0.0,1.0,0.668165,0.0,25.0,25.0,25.0,1.0,penguin_16s.jpg,0.0,Purple.png,5.0,83,,,,,,,,,,,,,,,,,
