key_resp.keys,key_resp.corr,key_resp.rt,present_segment.thisRepN,present_segment.thisTrialN,present_segment.thisN,present_segment.thisIndex,present_segment.ran,pictures,answer,clock,segment,participant,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,compare_segment.thisRepN,compare_segment.thisTrialN,compare_segment.thisN,compare_segment.thisIndex,compare_segment.ran,item_a,item_b,clock_conditions.thisRepN,clock_conditions.thisTrialN,clock_conditions.thisN,clock_conditions.thisIndex,clock_conditions.ran,present,compare
0.0,1.0,1.487,0.0,0.0,0.0,0.0,1.0,mailbox_11s.jpg,0.0,Blue.png,1.0,94,,,,,,,,,,,,,,,,,
1.0,1.0,1.644,0.0,1.0,1.0,1.0,1.0,mailbox_11s.jpg,1.0,Purple.png,1.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,1.336,0.0,2.0,2.0,2.0,1.0,checkbook_11s.jpg,0.0,Red.png,1.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,0.872,0.0,3.0,3.0,3.0,1.0,rocking_chair_05s.jpg,0.0,Orange.png,1.0,94,,,,,,,,,,,,,,,,,
1.0,1.0,1.521,0.0,4.0,4.0,4.0,1.0,checkbook_11s.jpg,1.0,Yellow.png,1.0,94,,,,,,,,,,,,,,,,,
1.0,1.0,1.302,0.0,5.0,5.0,5.0,1.0,rocking_chair_05s.jpg,1.0,Green.png,1.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,1.095,0.0,6.0,6.0,6.0,1.0,eggshell_14s.jpg,0.0,Blue.png,2.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,2.336,0.0,7.0,7.0,7.0,1.0,rocking_chair_05s.jpg,0.0,Purple.png,2.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,1.129,0.0,8.0,8.0,8.0,1.0,powder_07s.jpg,0.0,Red.png,2.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,1.195,0.0,9.0,9.0,9.0,1.0,meatball_13s.jpg,0.0,Orange.png,2.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,1.068,0.0,10.0,10.0,10.0,1.0,rolling_pin_02s.jpg,0.0,Yellow.png,2.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,1.845,0.0,11.0,11.0,11.0,1.0,gingerbread_man_03s.jpg,0.0,Green.png,2.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,1.169,0.0,12.0,12.0,12.0,1.0,rocking_chair_05s.jpg,0.0,Blue.png,3.0,94,,,,,,,,,,,,,,,,,
0.0,1.0,1.078,0.0,13.0,13.0,13.0,1.0,bowler_hat_10s.jpg,0.0,Purple.png,3.0,94,,,,,,,,,,,,,,,,,
1.0,1.0,1.949,0.0,14.0,14.0,14.0,1.0,rocking_chair_05s.jpg,1.0,Red.png,3.0,94,,,,,,,,,,,,,,,,,
1.0,1.0,1.479,0.0,15.0,15.0,15.0,1.0,rocking_chair_05s.jpg,1.0,Orange.png,3.0,94,,,,,,,,,,,,,,,,,
