key_resp.keys,key_resp.corr,key_resp.rt,present_segment.thisRepN,present_segment.thisTrialN,present_segment.thisN,present_segment.thisIndex,present_segment.ran,pictures,answer,clock,segment,participant,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,compare_segment.thisRepN,compare_segment.thisTrialN,compare_segment.thisN,compare_segment.thisIndex,compare_segment.ran,item_a,item_b,clock_conditions.thisRepN,clock_conditions.thisTrialN,clock_conditions.thisN,clock_conditions.thisIndex,clock_conditions.ran,present,compare
0.0,1.0,1.3283,0.0,0.0,0.0,0.0,1.0,mirror_12s.jpg,0.0,Blue.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,0.684725,0.0,1.0,1.0,1.0,1.0,polaroid_05s.jpg,0.0,Purple.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.080935,0.0,2.0,2.0,2.0,1.0,polaroid_05s.jpg,0.0,Red.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.254875,0.0,3.0,3.0,3.0,1.0,slingshot_07s.jpg,0.0,Orange.png,1.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,0.99546,0.0,4.0,4.0,4.0,1.0,polaroid_05s.jpg,1.0,Yellow.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,0.649615,0.0,5.0,5.0,5.0,1.0,kettle_08s.jpg,0.0,Green.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,0.840885,0.0,6.0,6.0,6.0,1.0,crystal_ball_12s.jpg,0.0,Blue.png,2.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,0.855985,0.0,7.0,7.0,7.0,1.0,iron_13s.jpg,0.0,Purple.png,2.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,0.652765,0.0,8.0,8.0,8.0,1.0,saddle_06s.jpg,0.0,Red.png,2.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,0.693615,0.0,9.0,9.0,9.0,1.0,mango_09s.jpg,0.0,Orange.png,2.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,0.848955,0.0,10.0,10.0,10.0,1.0,ostrich_06s.jpg,0.0,Yellow.png,2.0,82,,,,,,,,,,,,,,,,,
1.0,0.0,1.35268,0.0,11.0,11.0,11.0,1.0,iron_13s.jpg,0.0,Green.png,2.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.510345,0.0,12.0,12.0,12.0,1.0,stethoscope_01b.jpg,0.0,Blue.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,0.749315,0.0,13.0,13.0,13.0,1.0,ruby_15s.jpg,0.0,Purple.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.6758,0.0,14.0,14.0,14.0,1.0,mango_09s.jpg,0.0,Red.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.21004,0.0,15.0,15.0,15.0,1.0,target_11s.jpg,0.0,Orange.png,3.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.69733,0.0,16.0,16.0,16.0,1.0,mango_09s.jpg,1.0,Yellow.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.452995,0.0,17.0,17.0,17.0,1.0,compass_10n.jpg,0.0,Green.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,0.849555,0.0,18.0,18.0,18.0,1.0,meatball_13s.jpg,0.0,Blue.png,4.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.62263,0.0,19.0,19.0,19.0,1.0,stapler_01b.jpg,0.0,Purple.png,4.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.605995,0.0,20.0,20.0,20.0,1.0,meatball_13s.jpg,1.0,Red.png,4.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.262295,0.0,21.0,21.0,21.0,1.0,pump_11s.jpg,0.0,Orange.png,4.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.073315,0.0,22.0,22.0,22.0,1.0,coral_08s.jpg,0.0,Yellow.png,4.0,82,,,,,,,,,,,,,,,,,
1.0,0.0,1.53098,0.0,23.0,23.0,23.0,1.0,meatball_13s.jpg,0.0,Green.png,4.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.24697,0.0,24.0,24.0,24.0,1.0,peach_04s.jpg,0.0,Blue.png,5.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.64537,0.0,25.0,25.0,25.0,1.0,meatball_13s.jpg,1.0,Purple.png,5.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.62595,0.0,26.0,26.0,26.0,1.0,pie_08s.jpg,0.0,Red.png,5.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.472145,0.0,27.0,27.0,27.0,1.0,rollerskate_03s.jpg,0.0,Orange.png,5.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.50881,0.0,28.0,28.0,28.0,1.0,trampoline_13s.jpg,0.0,Yellow.png,5.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.75544,0.0,29.0,29.0,29.0,1.0,undershirt_02s.jpg,0.0,Green.png,5.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.319695,0.0,30.0,30.0,30.0,1.0,thread_08s.jpg,0.0,Blue.png,6.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.414265,0.0,31.0,31.0,31.0,1.0,megaphone_03s.jpg,0.0,Purple.png,6.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.679075,0.0,32.0,32.0,32.0,1.0,plaster_cast_13s.jpg,0.0,Red.png,6.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.322425,0.0,33.0,33.0,33.0,1.0,diving_board_07s.jpg,0.0,Orange.png,6.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.85082,0.0,34.0,34.0,34.0,1.0,kayak_08s.jpg,0.0,Yellow.png,6.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.17374,0.0,35.0,35.0,35.0,1.0,diving_board_07s.jpg,1.0,Green.png,6.0,82,,,,,,,,,,,,,,,,,
,,,,,,,,,1.0,,,82,0.0,0.0,2.79588,0.0,0.0,0.0,0.0,1.0,stapler_01b.jpg,coral_08s.jpg,,,,,,,
,,,,,,,,,1.0,,,82,0.0,0.0,3.121775,0.0,1.0,1.0,1.0,1.0,slingshot_07s.jpg,crystal_ball_12s.jpg,,,,,,,
,,,,,,,,,0.0,,,82,1.0,0.0,2.64951,0.0,2.0,2.0,2.0,1.0,saddle_06s.jpg,kettle_08s.jpg,,,,,,,
,,,,,,,,,1.0,,,82,1.0,1.0,1.752905,0.0,3.0,3.0,3.0,1.0,pie_08s.jpg,undershirt_02s.jpg,,,,,,,
,,,,,,,,,1.0,,,82,1.0,1.0,1.656105,0.0,4.0,4.0,4.0,1.0,stethoscope_01b.jpg,target_11s.jpg,,,,,,,
,,,,,,,,,1.0,,,82,0.0,0.0,1.901775,0.0,5.0,5.0,5.0,1.0,ostrich_06s.jpg,ruby_15s.jpg,,,,,,,
,,,,,,,,,,,,82,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,new2backpresent_1_4.xlsx,new2back_compare_task_1_4.xlsx
0.0,1.0,1.816165,0.0,0.0,0.0,0.0,1.0,jetski_10s.jpg,0.0,Blue.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.826525,0.0,1.0,1.0,1.0,1.0,tripod_01b.jpg,0.0,Purple.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.215975,0.0,2.0,2.0,2.0,1.0,lab_coat_11s.jpg,0.0,Red.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.35161,0.0,3.0,3.0,3.0,1.0,foam_03s.jpg,0.0,Orange.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.467325,0.0,4.0,4.0,4.0,1.0,crate_05s.jpg,0.0,Yellow.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.52142,0.0,5.0,5.0,5.0,1.0,margarita_03s.jpg,0.0,Green.png,1.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.65514,0.0,6.0,6.0,6.0,1.0,joystick_01b.jpg,0.0,Blue.png,2.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.637465,0.0,7.0,7.0,7.0,1.0,giraffe_11s.jpg,0.0,Purple.png,2.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.275245,0.0,8.0,8.0,8.0,1.0,quilt_03s.jpg,0.0,Red.png,2.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.409875,0.0,9.0,9.0,9.0,1.0,giraffe_11s.jpg,1.0,Orange.png,2.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.671585,0.0,10.0,10.0,10.0,1.0,pincushion_10s.jpg,0.0,Yellow.png,2.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.23729,0.0,11.0,11.0,11.0,1.0,giraffe_11s.jpg,1.0,Green.png,2.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.387125,0.0,12.0,12.0,12.0,1.0,pincushion_10s.jpg,1.0,Blue.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,0.0,1.24812,0.0,13.0,13.0,13.0,1.0,giraffe_11s.jpg,1.0,Purple.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.27102,0.0,14.0,14.0,14.0,1.0,rolling_pin_02s.jpg,0.0,Red.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.343015,0.0,15.0,15.0,15.0,1.0,ticktacktoe_08s.jpg,0.0,Orange.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.202155,0.0,16.0,16.0,16.0,1.0,giraffe_11s.jpg,0.0,Yellow.png,3.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.306305,0.0,17.0,17.0,17.0,1.0,ticktacktoe_08s.jpg,1.0,Green.png,3.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.47982,0.0,18.0,18.0,18.0,1.0,typewriter_11s.jpg,0.0,Blue.png,4.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.460135,0.0,19.0,19.0,19.0,1.0,toothpaste_12s.jpg,0.0,Purple.png,4.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.322095,0.0,20.0,20.0,20.0,1.0,hummingbird_05s.jpg,0.0,Red.png,4.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.05665,0.0,21.0,21.0,21.0,1.0,toothpaste_12s.jpg,1.0,Orange.png,4.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.25018,0.0,22.0,22.0,22.0,1.0,toothpaste_12s.jpg,0.0,Yellow.png,4.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.08259,0.0,23.0,23.0,23.0,1.0,treadmill_06s.jpg,0.0,Green.png,4.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.266375,0.0,24.0,24.0,24.0,1.0,typewriter_11s.jpg,0.0,Blue.png,5.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.69607,0.0,25.0,25.0,25.0,1.0,penguin_16s.jpg,0.0,Purple.png,5.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.662005,0.0,26.0,26.0,26.0,1.0,olive_05s.jpg,0.0,Red.png,5.0,82,,,,,,,,,,,,,,,,,
1.0,1.0,1.47523,0.0,27.0,27.0,27.0,1.0,penguin_16s.jpg,1.0,Orange.png,5.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.58507,0.0,28.0,28.0,28.0,1.0,penguin_16s.jpg,0.0,Yellow.png,5.0,82,,,,,,,,,,,,,,,,,
0.0,1.0,1.023945,0.0,29.0,29.0,29.0,1.0,tab_09s.jpg,0.0,Green.png,5.0,82,,,,,,,,,,,,,,,,,
